Placa,Apelido,Data,Hora,Velocidade,Alimentação,Ignição,Bloqueio,Motoristas,Endereço,Latitude,Longitude
RNM1A20,,27/06/2023,00:27:18,0,"12,8",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,90072","-50,261401"
RNM1A20,,27/06/2023,00:57:22,0,"12,8",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900765","-50,261405"
RNM1A20,,27/06/2023,01:27:25,0,"12,8",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900719","-50,261387"
RNM1A20,,27/06/2023,01:57:29,0,"12,8",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900783","-50,261344"
RNM1A20,,27/06/2023,02:27:33,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900758","-50,261433"
RNM1A20,,27/06/2023,02:57:36,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900768","-50,26137"
RNM1A20,,27/06/2023,03:27:40,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900715","-50,26143"
RNM1A20,,27/06/2023,03:57:44,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,90072","-50,26137"
RNM1A20,,27/06/2023,04:27:48,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900676","-50,261352"
RNM1A20,,27/06/2023,04:57:52,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,90072","-50,261424"
RNM1A20,,27/06/2023,05:27:55,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900763","-50,261387"
RNM1A20,,27/06/2023,05:57:59,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900769","-50,261434"
RNM1A20,,27/06/2023,06:28:03,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900761","-50,261415"
RNM1A20,,27/06/2023,06:58:07,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900756","-50,261423"
RNM1A20,,27/06/2023,07:28:11,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900715","-50,261355"
RNM1A20,,27/06/2023,07:58:15,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900715","-50,261431"
RNM1A20,,27/06/2023,08:28:19,0,"12,77",Não,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900771","-50,261441"
RNM1A20,,27/06/2023,08:58:23,0,"12,77",Não,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900727","-50,261359"
RNM1A20,,27/06/2023,09:07:27,0,"14,32",Sim,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900727","-50,261359"
RNM1A20,,27/06/2023,09:07:53,0,"14,41",Sim,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900638","-50,261233"
RNM1A20,,27/06/2023,09:07:55,8,"14,35",Sim,Não,,"Rua Major João Marques, 2045, Albatroz, Osório, Rio Grande do Sul, Brasil","-29,900617","-50,261246"
RNM1A20,,27/06/2023,09:08:04,10,"14,35",Sim,Não,,"Rua General Osório, 892, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900421","-50,261401"
RNM1A20,,27/06/2023,09:08:09,12,"14,44",Sim,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900505","-50,261533"
RNM1A20,,27/06/2023,09:08:20,9,"14,35",Sim,Não,,"Rua General Osório, 969, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900838","-50,261936"
RNM1A20,,27/06/2023,09:08:26,21,"14,35",Sim,Não,,"Rua General Osório, 925, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900796","-50,26176"
RNM1A20,,27/06/2023,09:08:50,17,"14,29",Sim,Não,,"Rua General Osório, 821, Sulbrasileiro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,899929","-50,260538"
RNM1A20,,27/06/2023,09:08:56,36,"14,38",Sim,Não,,"Rua Deputado Fernando Ferrari, 200, Albatroz, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,900249","-50,260306"
RNM1A20,,27/06/2023,09:09:12,0,"14,35",Sim,Não,,"Rua Deputado Fernando Ferrari, 345, Albatroz, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,90146","-50,259581"
RNM1A20,,27/06/2023,09:09:52,13,"14,38",Sim,Não,,"Rua Deputado Fernando Ferrari, 294, Albatroz, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,902296","-50,259042"
RNM1A20,,27/06/2023,09:09:58,21,"14,44",Sim,Não,,"Rua Deputado Fernando Ferrari, 294, Albatroz, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,902372","-50,259271"
RNM1A20,,27/06/2023,09:10:08,16,"14,41",Sim,Não,,"Rua Major João Marques, Albatroz, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,902428","-50,25991"
RNM1A20,,27/06/2023,09:12:07,9,"14,29",Sim,Não,,"Rua Major João Marques, 1136, Sulbrasileiro, Osório, Rio Grande do Sul, Brasil","-29,894339","-50,265766"
RNM1A20,,27/06/2023,09:13:46,15,"14,29",Sim,Não,,"Rua Major João Marques, 540, Centro, Osório, Rio Grande do Sul, Brasil","-29,889775","-50,269128"
RNM1A20,,27/06/2023,09:13:51,28,"14,32",Sim,Não,,"Avenida Getúlio Vargas, 1010, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,889907","-50,269422"
RNM1A20,,27/06/2023,09:14:40,13,"14,32",Sim,Não,,"Rua Sete de Setembro, 556, Centro, Osório, Rio Grande do Sul, Brasil","-29,891071","-50,271831"
RNM1A20,,27/06/2023,09:14:45,28,"14,29",Sim,Não,,"Rua Sete de Setembro, 483, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,890839","-50,27201"
RNM1A20,,27/06/2023,09:16:21,11,"14,29",Sim,Não,,"Rua Marechal Floriano Peixoto, 1256, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,889839","-50,27271"
RNM1A20,,27/06/2023,09:16:27,16,"14,32",Sim,Não,,"Rua Marechal Floriano Peixoto, 1310, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,889965","-50,272945"
RNM1A20,,27/06/2023,09:17:04,7,"14,32",Sim,Não,,"Rua Bento Gonçalves, 9, Centro, Osório, Rio Grande do Sul, Brasil","-29,890531","-50,273705"
RNM1A20,,27/06/2023,09:17:10,14,"14,32",Sim,Não,,"Rua Marechal Floriano Peixoto, 1380, Centro, Osório, Rio Grande do Sul, Brasil","-29,89057","-50,273551"
RNM1A20,,27/06/2023,09:17:13,16,"14,32",Sim,Não,,"Rua Bento Gonçalves, 1367, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,890507","-50,273433"
RNM1A20,,27/06/2023,09:17:33,9,"14,32",Sim,Não,,"Rua Sete de Setembro, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,890047","-50,272622"
RNM1A20,,27/06/2023,09:17:41,4,"14,32",Sim,Não,,"Rua Sete de Setembro, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,890166","-50,272482"
RNM1A20,,27/06/2023,09:19:40,0,"12,8",Sim,Não,,"Rua Bento Gonçalves, 1300, Centro, Osório, Rio Grande do Sul, Brasil","-29,890284","-50,272522"
RNM1A20,,27/06/2023,09:21:40,0,"12,65",Sim,Não,,"Rua Bento Gonçalves, 1300, Centro, Osório, Rio Grande do Sul, Brasil","-29,890204","-50,272476"
RNM1A20,,27/06/2023,09:22:41,0,"12,59",Sim,Não,,"Rua Bento Gonçalves, 1300, Centro, Osório, Rio Grande do Sul, Brasil","-29,890224","-50,272514"
RNM1A20,,27/06/2023,09:23:40,0,"12,52",Sim,Não,,"Rua Bento Gonçalves, 1300, Centro, Osório, Rio Grande do Sul, Brasil","-29,890249","-50,272542"
RNM1A20,,27/06/2023,09:24:52,6,"14,32",Sim,Não,,"Rua Bento Gonçalves, 1300, Centro, Osório, Rio Grande do Sul, Brasil","-29,890246","-50,272483"
RNM1A20,,27/06/2023,09:25:40,0,"14,32",Sim,Não,,"Avenida Getúlio Vargas, 1291, Centro, Osório, Rio Grande do Sul, Brasil","-29,891292","-50,271755"
RNM1A20,,27/06/2023,09:26:41,0,"13,31",Não,Não,,"Avenida Getúlio Vargas, 1291, Centro, Osório, Rio Grande do Sul, Brasil","-29,891286","-50,27173"
RNM1A20,,27/06/2023,09:26:41,0,"13,31",Não,Não,,"Avenida Getúlio Vargas, 1291, Centro, Osório, Rio Grande do Sul, Brasil","-29,891286","-50,27173"
RNM1A20,,27/06/2023,09:27:22,0,"12,34",Sim,Não,,"Avenida Getúlio Vargas, 1291, Centro, Osório, Rio Grande do Sul, Brasil","-29,891279","-50,271728"
RNM1A20,,27/06/2023,09:27:25,6,"14,29",Sim,Não,,"Rua Sete de Setembro, 558, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,8913","-50,271706"
RNM1A20,,27/06/2023,09:27:41,14,"14,2",Sim,Não,,"Rua Sete de Setembro, 612, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,891959","-50,27127"
RNM1A20,,27/06/2023,09:27:47,28,"14,26",Sim,Não,,"Rua Firmiano Osório, 1482, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,89217","-50,271578"
RNM1A20,,27/06/2023,09:28:00,10,"14,29",Sim,Não,,"Rua Quinze de Novembro, 554, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,892624","-50,272528"
RNM1A20,,27/06/2023,09:28:06,23,"14,29",Sim,Não,,"Rua Quinze de Novembro, 527, Centro, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,892406","-50,272689"
RNM1A20,,27/06/2023,09:28:57,9,"14,29",Sim,Não,,"Avenida Getúlio Vargas, 1400, Centro, Osório, Rio Grande do Sul, Brasil","-29,891796","-50,273067"
RNM1A20,,27/06/2023,09:29:03,20,"14,29",Sim,Não,,"Avenida Getúlio Vargas, 1453, Centro, Osório, Rio Grande do Sul, Brasil","-29,891934","-50,273333"
RNM1A20,,27/06/2023,09:31:03,15,"14,07",Sim,Não,,"Avenida Getúlio Vargas, Parque Real, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,896561","-50,279545"
RNM1A20,,27/06/2023,09:31:09,21,"14,26",Sim,Não,,"Estrada Tramandaí-Osório, Parque do Sol, Osório, Rio Grande do Sul, Brasil","-29,89676","-50,279705"
RNM1A20,,27/06/2023,09:31:15,42,"14,26",Sim,Não,,"Estrada Tramandaí-Osório, 590, Parque do Sol, Osório, Rio Grande do Sul, Brasil","-29,897112","-50,279322"
RNM1A20,,27/06/2023,09:33:15,88,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, Brasil","-29,918177","-50,268042"
RNM1A20,,27/06/2023,09:35:15,79,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,93862","-50,252621"
RNM1A20,,27/06/2023,09:35:53,75,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, Brasil","-29,944173","-50,24716"
RNM1A20,,27/06/2023,09:36:34,85,"14,26",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,950727","-50,24084"
RNM1A20,,27/06/2023,09:37:15,88,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, 95520-000, Brasil","-29,957494","-50,234192"
RNM1A20,,27/06/2023,09:37:49,89,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Osório, Rio Grande do Sul, Brasil","-29,963452","-50,230034"
RNM1A20,,27/06/2023,09:38:56,88,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Tramandaí, Rio Grande do Sul, Brasil","-29,976216","-50,222224"
RNM1A20,,27/06/2023,09:39:17,63,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, 13662, Tramandaí, Rio Grande do Sul, Brasil","-29,978217","-50,218305"
RNM1A20,,27/06/2023,09:41:16,79,"14,29",Sim,Não,,"Estrada Tramandaí-Osório, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,987022","-50,195303"
RNM1A20,,27/06/2023,09:43:16,80,"14,29",Sim,Não,,"Avenida Fernandes Bastos, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-30,002307","-50,172879"
RNM1A20,,27/06/2023,09:44:04,73,"14,32",Sim,Não,,"Avenida Fernandes Bastos, 3884, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-30,006622","-50,164056"
RNM1A20,,27/06/2023,09:44:30,75,"14,32",Sim,Não,,"Avenida Fernandes Bastos, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-30,005622","-50,158642"
RNM1A20,,27/06/2023,09:46:30,42,"14,26",Sim,Não,,"Avenida Fernandes Bastos, 2689, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-30,000742","-50,153266"
RNM1A20,,27/06/2023,09:48:30,0,"14,2",Sim,Não,,"Avenida Fernandes Bastos, 1735, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,994526","-50,146629"
RNM1A20,,27/06/2023,09:50:30,6,"14,17",Sim,Não,,"Rua João Pessoa, 1500, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,98754","-50,139296"
RNM1A20,,27/06/2023,09:51:52,23,"14,26",Sim,Não,,"Avenida Beira Rio, 37, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,98334","-50,133105"
RNM1A20,,27/06/2023,09:52:28,24,"14,23",Sim,Não,,"Avenida Beira Rio, 1171, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,983634","-50,130335"
RNM1A20,,27/06/2023,09:52:34,18,"14,29",Sim,Não,,"Avenida Beira Rio, 1156, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983674","-50,130083"
RNM1A20,,27/06/2023,09:54:13,12,"14,17",Sim,Não,,"Rua Parque Náutico, 2, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,978493","-50,122286"
RNM1A20,,27/06/2023,09:56:13,0,"14,14",Sim,Não,,"Rua Parque Náutico, 2, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,97849","-50,122239"
RNM1A20,,27/06/2023,09:56:50,11,"14,04",Sim,Não,,"Rua Parque Náutico, 2, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,978502","-50,122124"
RNM1A20,,27/06/2023,09:57:16,9,"14,07",Sim,Não,,"Rua Plácido de Castro, 194, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,978773","-50,121383"
RNM1A20,,27/06/2023,09:57:22,10,"14,07",Sim,Não,,"Rua Plácido de Castro, 194, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,978872","-50,121448"
RNM1A20,,27/06/2023,09:59:09,0,"13,07",Não,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979521","-50,122528"
RNM1A20,,27/06/2023,09:59:09,0,"13,07",Não,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979521","-50,122528"
RNM1A20,,27/06/2023,10:02:07,0,"12,77",Sim,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979548","-50,122519"
RNM1A20,,27/06/2023,10:04:07,0,"12,37",Sim,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979556","-50,122549"
RNM1A20,,27/06/2023,10:05:41,5,"14,04",Sim,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979552","-50,12259"
RNM1A20,,27/06/2023,10:05:47,8,"14,14",Sim,Não,,"Rua Alfredo Elias, 155, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979619","-50,122625"
RNM1A20,,27/06/2023,10:05:53,18,"14,14",Sim,Não,,"Rua Alfredo Elias, 191, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,979777","-50,122505"
RNM1A20,,27/06/2023,10:06:00,11,"14,17",Sim,Não,,"Rua Três de Outubro, 335, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,980027","-50,12232"
RNM1A20,,27/06/2023,10:06:06,16,"14,14",Sim,Não,,"Avenida Flores da Cunha, 392, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,980176","-50,122482"
RNM1A20,,27/06/2023,10:08:06,0,"14,17",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,98314","-50,127316"
RNM1A20,,27/06/2023,10:10:06,0,"12,28",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983125","-50,127306"
RNM1A20,,27/06/2023,10:12:06,0,"12,28",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983123","-50,127299"
RNM1A20,,27/06/2023,10:12:57,0,"12,28",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983125","-50,127301"
RNM1A20,,27/06/2023,10:14:06,0,"12,31",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983117","-50,127296"
RNM1A20,,27/06/2023,10:16:06,0,"12,31",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983135","-50,127283"
RNM1A20,,27/06/2023,10:18:06,0,"12,28",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983138","-50,127293"
RNM1A20,,27/06/2023,10:20:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983127","-50,127294"
RNM1A20,,27/06/2023,10:22:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983129","-50,127296"
RNM1A20,,27/06/2023,10:24:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983126","-50,127311"
RNM1A20,,27/06/2023,10:26:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983141","-50,127309"
RNM1A20,,27/06/2023,10:28:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983107","-50,127291"
RNM1A20,,27/06/2023,10:30:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,98313","-50,127296"
RNM1A20,,27/06/2023,10:32:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983131","-50,127278"
RNM1A20,,27/06/2023,10:34:06,0,"12,4",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983124","-50,127279"
RNM1A20,,27/06/2023,10:36:06,0,"14,1",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983127","-50,127279"
RNM1A20,,27/06/2023,10:38:05,0,"13,1",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983122","-50,127312"
RNM1A20,,27/06/2023,10:38:15,0,"13,1",Não,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983122","-50,127315"
RNM1A20,,27/06/2023,10:38:43,0,"12,86",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,98312","-50,127327"
RNM1A20,,27/06/2023,10:40:42,0,"12,74",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983115","-50,127326"
RNM1A20,,27/06/2023,10:42:42,0,"12,65",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983108","-50,127311"
RNM1A20,,27/06/2023,10:43:45,7,"14,04",Sim,Não,,"Avenida Flores da Cunha, 926, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,983131","-50,12734"
RNM1A20,,27/06/2023,10:44:11,15,"14,01",Sim,Não,,"Avenida Flores da Cunha, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,984134","-50,12849"
RNM1A20,,27/06/2023,10:44:28,16,"14,07",Sim,Não,,"Rua Deodoro Ritter, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,983738","-50,129451"
RNM1A20,,27/06/2023,10:45:03,14,"14,07",Sim,Não,,"Rua São João, 785, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,984988","-50,131169"
RNM1A20,,27/06/2023,10:45:09,17,"14,1",Sim,Não,,"Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985011","-50,131419"
RNM1A20,,27/06/2023,10:47:08,1,"12,65",Sim,Não,,"Rua Maria Furlan Rezende, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985969","-50,131972"
RNM1A20,,27/06/2023,10:49:08,1,"12,43",Sim,Não,,"Rua Maria Furlan Rezende, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985871","-50,131917"
RNM1A20,,27/06/2023,10:51:06,1,"12,34",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985511","-50,131975"
RNM1A20,,27/06/2023,10:51:08,1,"12,34",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985587","-50,131957"
RNM1A20,,27/06/2023,10:53:08,0,"12,31",Sim,Não,,"Avenida da Igreja, 312, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985723","-50,131869"
RNM1A20,,27/06/2023,10:55:08,0,"12,31",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,98563","-50,131911"
RNM1A20,,27/06/2023,10:55:50,0,"12,31",Sim,Não,,"Avenida da Igreja, 312, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985743","-50,131894"
RNM1A20,,27/06/2023,10:56:40,7,"12,28",Sim,Não,,"Avenida da Igreja, 312, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985688","-50,13184"
RNM1A20,,27/06/2023,10:57:08,1,"12,31",Sim,Não,,"Rua Maria Furlan Rezende, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985962","-50,131655"
RNM1A20,,27/06/2023,10:59:08,0,"12,28",Sim,Não,,"Avenida da Igreja, 312, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985695","-50,131914"
RNM1A20,,27/06/2023,11:01:08,0,"12,28",Sim,Não,,"Avenida da Igreja, 312, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985705","-50,131952"
RNM1A20,,27/06/2023,11:02:38,0,"12,28",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985541","-50,131979"
RNM1A20,,27/06/2023,11:03:08,0,"12,25",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985531","-50,131983"
RNM1A20,,27/06/2023,11:05:08,0,"12,25",Sim,Não,,"Avenida da Igreja, 232, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985439","-50,131993"
RNM1A20,,27/06/2023,11:07:08,0,"12,25",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985609","-50,131983"
RNM1A20,,27/06/2023,11:09:08,0,"12,22",Sim,Não,,"Avenida da Igreja, 232, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985439","-50,13201"
RNM1A20,,27/06/2023,11:11:08,0,"12,22",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985491","-50,131983"
RNM1A20,,27/06/2023,11:13:08,0,"12,19",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985491","-50,131982"
RNM1A20,,27/06/2023,11:13:18,0,"12,19",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985526","-50,131962"
RNM1A20,,27/06/2023,11:15:08,0,"12,19",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985469","-50,131986"
RNM1A20,,27/06/2023,11:17:08,0,"12,16",Sim,Não,,"Rua São João, Tramandaí, Tramandaí, Rio Grande do Sul, Brasil","-29,985481","-50,132002"
RNM1A20,,27/06/2023,11:19:08,0,"12,16",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,98555","-50,131962"
RNM1A20,,27/06/2023,11:21:08,0,"12,16",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985544","-50,131918"
RNM1A20,,27/06/2023,11:23:08,0,"12,16",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985547","-50,131923"
RNM1A20,,27/06/2023,11:25:08,0,"12,16",Sim,Não,,"Avenida da Igreja, 266, Tramandaí, Tramandaí, Rio Grande do Sul, 95590-000, Brasil","-29,985533","-50,131945"
