Placa,Apelido,Data,Hora,Velocidade,Alimentação,Ignição,Bloqueio,Motoristas,Endereço,Latitude,Longitude
SIP7F42,,07/12/2023,18:56:26,0,"12,95",Não,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562374","-49,39024"
SIP7F42,,07/12/2023,18:56:55,0,"12,86",Não,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562374","-49,39024"
SIP7F42,,07/12/2023,18:57:50,0,"12,83",Não,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562374","-49,39024"
SIP7F42,,07/12/2023,18:58:23,0,"12,31",Sim,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562432","-49,39026"
SIP7F42,,07/12/2023,18:58:36,10,"13,71",Sim,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562387","-49,390235"
SIP7F42,,07/12/2023,18:58:37,11,"13,71",Sim,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,56238","-49,390233"
SIP7F42,,07/12/2023,18:58:39,18,"13,71",Sim,Não,,"Rua das Cerejeiras, 95, Capela Velha, Araucária, Paraná, Brasil","-25,562297","-49,390241"
SIP7F42,,07/12/2023,18:58:45,9,"13,65",Sim,Não,,"Rua das Cerejeiras, 611, Capela Velha, Araucária, Paraná, Brasil","-25,562155","-49,39046"
SIP7F42,,07/12/2023,18:59:30,8,"13,68",Sim,Não,,"Rua das Cerejeiras, 611, Capela Velha, Araucária, Paraná, Brasil","-25,562144","-49,390578"
SIP7F42,,07/12/2023,18:59:36,37,"13,71",Sim,Não,,"Rua das Cerejeiras, 93, Capela Velha, Araucária, Paraná, Brasil","-25,562514","-49,39052"
SIP7F42,,07/12/2023,19:00:07,20,"13,65",Sim,Não,,"Rua Francisco Gondek, Estação, Araucária, Paraná, 83705-260, Brasil","-25,565778","-49,389988"
SIP7F42,,07/12/2023,19:00:13,20,"13,71",Sim,Não,,"Rua Francisco Gondek, 333, Estação, Araucária, Paraná, 83705-260, Brasil","-25,565879","-49,390265"
SIP7F42,,07/12/2023,19:00:52,26,"13,71",Sim,Não,,"Rua Carlos de Lima, 355, Estação, Araucária, Paraná, 83705-150, Brasil","-25,566609","-49,393558"
SIP7F42,,07/12/2023,19:01:37,0,"13,74",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567352","-49,393761"
SIP7F42,,07/12/2023,19:01:49,10,"13,77",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567404","-49,393764"
SIP7F42,,07/12/2023,19:01:49,10,"13,77",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567411","-49,393765"
SIP7F42,,07/12/2023,19:02:42,15,"13,71",Sim,Não,,"Rua Pedro Zageski, 85, Estação, Araucária, Paraná, 83705-120, Brasil","-25,569782","-49,394253"
SIP7F42,,07/12/2023,19:03:01,16,"13,74",Sim,Não,,"Rua Osvaldo de Lima, 74, Estação, Araucária, Paraná, 83705-140, Brasil","-25,570155","-49,393566"
SIP7F42,,07/12/2023,19:03:17,10,"13,71",Sim,Não,,"Rua João Assef, 220, Estação, Araucária, Paraná, Brasil","-25,570815","-49,394018"
SIP7F42,,07/12/2023,19:03:53,27,"13,68",Sim,Não,,"Rua Gabriel Campanholo, 2, Estação, Araucária, Paraná, Brasil","-25,571655","-49,392094"
SIP7F42,,07/12/2023,19:03:59,27,"13,71",Sim,Não,,"Rua Gabriel Campanholo, 48, Estação, Araucária, Paraná, Brasil","-25,571559","-49,391651"
SIP7F42,,07/12/2023,19:04:05,8,"13,74",Sim,Não,,"Rua Gabriel Campanholo, 70, Estação, Araucária, Paraná, Brasil","-25,571535","-49,391419"
SIP7F42,,07/12/2023,19:04:24,23,"13,74",Sim,Não,,"Estação, Araucária, Paraná, 83705-700, Brasil","-25,571758","-49,391214"
SIP7F42,,07/12/2023,19:04:30,23,"13,77",Sim,Não,,"Estação, Araucária, Paraná, Brasil","-25,571678","-49,390881"
SIP7F42,,07/12/2023,19:05:27,54,"13,68",Sim,Não,,"Rodovia Engenheiro Adolar Schultze, Estação, Araucária, Paraná, Brasil","-25,570764","-49,386782"
SIP7F42,,07/12/2023,19:05:45,40,"13,71",Sim,Não,,"Sabiá, Araucária, Paraná, Brasil","-25,571947","-49,384794"
SIP7F42,,07/12/2023,19:05:51,39,"13,68",Sim,Não,,"Sabiá, Araucária, Paraná, Brasil","-25,57248","-49,384697"
SIP7F42,,07/12/2023,19:05:57,32,"13,01",Sim,Não,,"Sabiá, Araucária, Paraná, Brasil","-25,572848","-49,385147"
SIP7F42,,07/12/2023,19:06:03,33,"13,71",Sim,Não,,"Sabiá, Araucária, Paraná, Brasil","-25,572868","-49,38566"
SIP7F42,,07/12/2023,19:06:09,16,"13,22",Sim,Não,,"Sabiá, Araucária, Paraná, Brasil","-25,572551","-49,385953"
SIP7F42,,07/12/2023,19:06:19,19,"13,71",Sim,Não,,"Rodovia do Xisto, Sabiá, Araucária, Paraná, Brasil","-25,572249","-49,385955"
SIP7F42,,07/12/2023,19:07:40,97,"13,68",Sim,Não,,"Rodovia do Xisto, Chapada, Araucária, Paraná, Brasil","-25,562237","-49,375293"
SIP7F42,,07/12/2023,19:08:24,90,"13,68",Sim,Não,,"Rodovia do Xisto, Chapada, Araucária, Paraná, Brasil","-25,55765","-49,364961"
SIP7F42,,07/12/2023,19:10:23,84,"13,68",Sim,Não,,"BR-476, Thomaz Coelho, Araucária, Paraná, Brasil","-25,556072","-49,343104"
SIP7F42,,07/12/2023,19:12:23,63,"13,68",Sim,Não,,"BR-476, Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,549072","-49,324362"
SIP7F42,,07/12/2023,19:14:02,43,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,542081","-49,310995"
SIP7F42,,07/12/2023,19:14:49,66,"13,71",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,544981","-49,305833"
SIP7F42,,07/12/2023,19:15:08,64,"13,71",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,547702","-49,304487"
SIP7F42,,07/12/2023,19:17:07,71,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, 25022, Tatuquara, Curitiba, Paraná, Brasil","-25,56828","-49,310107"
SIP7F42,,07/12/2023,19:19:07,72,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, 27014, Campo de Santana, Curitiba, Paraná, Brasil","-25,588091","-49,314753"
SIP7F42,,07/12/2023,19:21:07,65,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, 30305, Campo de Santana, Curitiba, Paraná, Brasil","-25,606128","-49,318702"
SIP7F42,,07/12/2023,19:21:37,71,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, Campo de Santana, Curitiba, Paraná, Brasil","-25,611003","-49,319223"
SIP7F42,,07/12/2023,19:23:36,22,"13,71",Sim,Não,,"Rodovia Régis Bittencourt, Fazenda Rio Grande, Paraná, Brasil","-25,625909","-49,314968"
SIP7F42,,07/12/2023,19:25:36,0,"13,74",Sim,Não,,"BR-116, Eucalíptos, Fazenda Rio Grande, Paraná, Brasil","-25,635764","-49,313252"
SIP7F42,,07/12/2023,19:27:36,63,"13,68",Sim,Não,,"BR-116, Centro, Fazenda Rio Grande, Paraná, Brasil","-25,645381","-49,312751"
SIP7F42,,07/12/2023,19:29:36,59,"13,68",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,665281","-49,314146"
SIP7F42,,07/12/2023,19:30:22,23,"13,59",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,670928","-49,315203"
SIP7F42,,07/12/2023,19:30:28,15,"13,77",Sim,Não,,"Avenida Rio Tocantins, 487, Estados, Fazenda Rio Grande, Paraná, Brasil","-25,670963","-49,315497"
SIP7F42,,07/12/2023,19:31:56,14,"13,65",Sim,Não,,"Avenida Paraná, 1215, Estados, Fazenda Rio Grande, Paraná, Brasil","-25,669639","-49,320849"
SIP7F42,,07/12/2023,19:32:02,19,"13,71",Sim,Não,,"Avenida Paraná, 4225, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,669901","-49,321018"
SIP7F42,,07/12/2023,19:32:30,11,"13,71",Sim,Não,,"Rua Maranhão, 532, Estados, Fazenda Rio Grande, Paraná, 83830-211, Brasil","-25,671314","-49,321745"
SIP7F42,,07/12/2023,19:32:36,5,"13,01",Sim,Não,,"Rua Maranhão, 532, Estados, Fazenda Rio Grande, Paraná, 83830-211, Brasil","-25,671392","-49,321543"
SIP7F42,,07/12/2023,19:32:47,7,"13,74",Sim,Não,,"Rua Maranhão, 532, Estados, Fazenda Rio Grande, Paraná, 83830-211, Brasil","-25,671388","-49,321584"
SIP7F42,,07/12/2023,19:32:53,13,"13,56",Sim,Não,,"Rua Maranhão, 532, Estados, Fazenda Rio Grande, Paraná, 83830-211, Brasil","-25,671291","-49,321739"
SIP7F42,,07/12/2023,19:33:06,10,"13,68",Sim,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670817","-49,321489"
SIP7F42,,07/12/2023,19:33:14,6,"13,68",Sim,Não,,"Avenida Paraná, 1075, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670739","-49,321454"
SIP7F42,,07/12/2023,19:33:22,6,"13,41",Sim,Não,,"Avenida Paraná, 1075, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670692","-49,321539"
SIP7F42,,07/12/2023,19:33:29,7,"13,65",Sim,Não,,"Avenida Paraná, 1075, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670707","-49,321677"
SIP7F42,,07/12/2023,19:33:36,4,"13,68",Sim,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670774","-49,321714"
SIP7F42,,07/12/2023,19:34:02,0,"12,55",Não,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670787","-49,321731"
SIP7F42,,07/12/2023,19:34:03,0,"12,55",Não,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670787","-49,321731"
SIP7F42,,07/12/2023,19:34:03,0,"12,55",Não,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670787","-49,321731"
SIP7F42,,07/12/2023,19:34:27,0,"12,71",Não,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670787","-49,321731"
SIP7F42,,07/12/2023,20:06:09,0,"12,8",Não,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670858","-49,321891"
SIP7F42,,07/12/2023,20:08:37,0,"12,1",Sim,Não,,"Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670784","-49,321864"
SIP7F42,,07/12/2023,20:09:04,5,"13,71",Sim,Não,,"Avenida Paraná, 4125, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670732","-49,321782"
SIP7F42,,07/12/2023,20:09:37,6,"13,74",Sim,Não,,"Avenida Paraná, 1075, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670701","-49,321516"
SIP7F42,,07/12/2023,20:09:39,9,"13,59",Sim,Não,,"Avenida Paraná, 1075, Estados, Fazenda Rio Grande, Paraná, 83833-012, Brasil","-25,670697","-49,321466"
SIP7F42,,07/12/2023,20:09:43,6,"13,65",Sim,Não,,"Avenida Paraná, 4351, Estados, Fazenda Rio Grande, Paraná, 83830-017, Brasil","-25,670656","-49,321398"
SIP7F42,,07/12/2023,20:10:22,12,"13,68",Sim,Não,,"Avenida Paraná, 1215, Estados, Fazenda Rio Grande, Paraná, Brasil","-25,669669","-49,320856"
SIP7F42,,07/12/2023,20:10:28,20,"13,71",Sim,Não,,"Rua Pernambuco, 512, Estados, Fazenda Rio Grande, Paraná, Brasil","-25,669749","-49,320612"
SIP7F42,,07/12/2023,20:11:31,14,"13,71",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,671139","-49,315209"
SIP7F42,,07/12/2023,20:11:36,14,"13,71",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,671323","-49,315187"
SIP7F42,,07/12/2023,20:13:36,49,"13,71",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,689731","-49,317009"
SIP7F42,,07/12/2023,20:13:45,23,"13,74",Sim,Não,,"132, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,690436","-49,317326"
SIP7F42,,07/12/2023,20:13:51,22,"13,71",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, 83824-129, Brasil","-25,690507","-49,31765"
SIP7F42,,07/12/2023,20:13:57,19,"13,71",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,690294","-49,317856"
SIP7F42,,07/12/2023,20:14:06,26,"13,71",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,689762","-49,317798"
SIP7F42,,07/12/2023,20:14:12,31,"13,68",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,689501","-49,317475"
SIP7F42,,07/12/2023,20:14:28,36,"13,65",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,689796","-49,315854"
SIP7F42,,07/12/2023,20:14:34,31,"13,68",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,690207","-49,315691"
SIP7F42,,07/12/2023,20:14:46,30,"13,71",Sim,Não,,"Veneza, Fazenda Rio Grande, Paraná, Brasil","-25,690631","-49,316199"
SIP7F42,,07/12/2023,20:14:52,36,"13,68",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,690664","-49,316754"
SIP7F42,,07/12/2023,20:14:58,39,"13,71",Sim,Não,,"Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,690156","-49,316885"
SIP7F42,,07/12/2023,20:16:58,92,"13,68",Sim,Não,,"BR-116, Gralha Azul, Fazenda Rio Grande, Paraná, Brasil","-25,662503","-49,313347"
SIP7F42,,07/12/2023,20:18:58,0,"13,68",Sim,Não,,"BR-116, Eucalíptos, Fazenda Rio Grande, Paraná, Brasil","-25,641357","-49,31288"
SIP7F42,,07/12/2023,20:20:58,93,"13,71",Sim,Não,,"Eucalíptos, Fazenda Rio Grande, Paraná, Brasil","-25,62853","-49,314154"
SIP7F42,,07/12/2023,20:22:58,109,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, Campo de Santana, Curitiba, Paraná, Brasil","-25,59815","-49,316876"
SIP7F42,,07/12/2023,20:24:58,88,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, 25043, Tatuquara, Curitiba, Paraná, Brasil","-25,569097","-49,310276"
SIP7F42,,07/12/2023,20:26:58,73,"13,68",Sim,Não,,"Rodovia Régis Bittencourt, Tatuquara, Curitiba, Paraná, Brasil","-25,545043","-49,303387"
SIP7F42,,07/12/2023,20:27:11,57,"13,65",Sim,Não,,"115B, Tatuquara, Curitiba, Paraná, Brasil","-25,543029","-49,302635"
SIP7F42,,07/12/2023,20:27:16,50,"13,71",Sim,Não,,"115B, Tatuquara, Curitiba, Paraná, Brasil","-25,542937","-49,301893"
SIP7F42,,07/12/2023,20:27:17,49,"13,68",Sim,Não,,"115B, Tatuquara, Curitiba, Paraná, Brasil","-25,54298","-49,301802"
SIP7F42,,07/12/2023,20:27:23,45,"13,65",Sim,Não,,"115B, Tatuquara, Curitiba, Paraná, Brasil","-25,54356","-49,301429"
SIP7F42,,07/12/2023,20:27:29,43,"13,68",Sim,Não,,"115B, Tatuquara, Curitiba, Paraná, Brasil","-25,54412","-49,301772"
SIP7F42,,07/12/2023,20:27:35,30,"13,65",Sim,Não,,"Avenida Juscelino Kubitschek de Oliveira, Tatuquara, Curitiba, Paraná, Brasil","-25,544239","-49,302354"
SIP7F42,,07/12/2023,20:28:30,60,"13,71",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,541947","-49,309606"
SIP7F42,,07/12/2023,20:28:57,47,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,53886","-49,312284"
SIP7F42,,07/12/2023,20:29:02,41,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,538338","-49,312156"
SIP7F42,,07/12/2023,20:29:08,45,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,538137","-49,311487"
SIP7F42,,07/12/2023,20:29:14,49,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,538613","-49,310978"
SIP7F42,,07/12/2023,20:29:23,68,"13,68",Sim,Não,,"Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,53997","-49,311076"
SIP7F42,,07/12/2023,20:29:55,130,"13,68",Sim,Não,,"BR-476, Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,545134","-49,316279"
SIP7F42,,07/12/2023,20:29:59,132,"13,71",Sim,Não,,"BR-476, Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,545955","-49,317428"
SIP7F42,,07/12/2023,20:30:04,124,"13,68",Sim,Não,,"BR-476, Cidade Industrial de Curitiba, Curitiba, Paraná, Brasil","-25,546811","-49,318954"
SIP7F42,,07/12/2023,20:31:58,105,"13,68",Sim,Não,,"BR-476, Thomaz Coelho, Araucária, Paraná, Brasil","-25,556429","-49,344659"
SIP7F42,,07/12/2023,20:33:58,101,"13,68",Sim,Não,,"Rodovia do Xisto, Chapada, Araucária, Paraná, Brasil","-25,56044","-49,372109"
SIP7F42,,07/12/2023,20:34:54,25,"13,65",Sim,Não,,"Rodovia do Xisto, Chapada, Araucária, Paraná, Brasil","-25,568474","-49,383095"
SIP7F42,,07/12/2023,20:34:55,27,"13,71",Sim,Não,,"Rodovia BR-476, Chapada, Araucária, Paraná, Brasil","-25,568437","-49,383176"
SIP7F42,,07/12/2023,20:35:20,43,"13,68",Sim,Não,,"Rua Tenente Benedito Nepomuceno, 190, Estação, Araucária, Paraná, Brasil","-25,568409","-49,385334"
SIP7F42,,07/12/2023,20:35:40,14,"13,74",Sim,Não,,"Rua Primeiro de Maio, 12, Estação, Araucária, Paraná, 83705-310, Brasil","-25,569447","-49,386643"
SIP7F42,,07/12/2023,20:35:46,35,"13,68",Sim,Não,,"Rua Primeiro de Maio, 33, Estação, Araucária, Paraná, 83705-310, Brasil","-25,569082","-49,386743"
SIP7F42,,07/12/2023,20:35:56,21,"13,65",Sim,Não,,"Rua Primeiro de Maio, 137, Estação, Araucária, Paraná, 83705-310, Brasil","-25,568212","-49,386807"
SIP7F42,,07/12/2023,20:36:01,35,"13,74",Sim,Não,,"Rua Lírio Bonetto, 23, Estação, Araucária, Paraná, Brasil","-25,56823","-49,387196"
SIP7F42,,07/12/2023,20:36:49,38,"12,31",Sim,Não,,"Rua Lírio Bonetto, 371, Estação, Araucária, Paraná, Brasil","-25,568865","-49,390628"
SIP7F42,,07/12/2023,20:37:04,4,"12,95",Sim,Não,,"Rua Lírio Bonetto, 457, Estação, Araucária, Paraná, 83705-220, Brasil","-25,569029","-49,391656"
SIP7F42,,07/12/2023,20:37:10,13,"13,22",Sim,Não,,"Rua Lírio Bonetto, 457, Estação, Araucária, Paraná, 83705-220, Brasil","-25,568951","-49,391683"
SIP7F42,,07/12/2023,20:37:59,8,"13,47",Sim,Não,,"Estação, Araucária, Paraná, Brasil","-25,564987","-49,389926"
SIP7F42,,07/12/2023,20:38:04,29,"13,25",Sim,Não,,"Avenida das Nações, 800, Estação, Araucária, Paraná, 83705-145, Brasil","-25,565164","-49,390058"
SIP7F42,,07/12/2023,20:38:06,29,"13,59",Sim,Não,,"Avenida das Nações, 778, Estação, Araucária, Paraná, Brasil","-25,565308","-49,390034"
SIP7F42,,07/12/2023,20:38:13,26,"13,59",Sim,Não,,"Rua Francisco Gondek, Estação, Araucária, Paraná, 83705-260, Brasil","-25,565809","-49,390003"
SIP7F42,,07/12/2023,20:38:19,42,"13,56",Sim,Não,,"Rua Francisco Gondek, 351, Estação, Araucária, Paraná, 83705-260, Brasil","-25,565935","-49,3905"
SIP7F42,,07/12/2023,20:38:40,37,"13,65",Sim,Não,,"Rua Carlos de Lima, 355, Estação, Araucária, Paraná, 83705-150, Brasil","-25,566654","-49,393557"
SIP7F42,,07/12/2023,20:38:46,34,"13,59",Sim,Não,,"Rua Alberto Kmiecik, 285, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567186","-49,393709"
SIP7F42,,07/12/2023,20:38:57,7,"13,59",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567397","-49,393772"
SIP7F42,,07/12/2023,20:39:01,0,"13,59",Sim,Não,,"Rua Carlos de Lima, 334, Estação, Araucária, Paraná, 83705-150, Brasil","-25,567418","-49,393749"
SIP7F42,,07/12/2023,20:39:06,11,"13,71",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567395","-49,393746"
SIP7F42,,07/12/2023,20:39:07,16,"13,71",Sim,Não,,"Rua Alberto Kmiecik, 286, Estação, Araucária, Paraná, 83705-160, Brasil","-25,567376","-49,393743"
SIP7F42,,07/12/2023,20:39:11,48,"13,62",Sim,Não,,"Rua Carlos de Lima, 355, Estação, Araucária, Paraná, 83705-150, Brasil","-25,567035","-49,393676"
SIP7F42,,07/12/2023,20:39:14,40,"13,71",Sim,Não,,"Rua Carlos de Lima, 355, Estação, Araucária, Paraná, 83705-150, Brasil","-25,566672","-49,393567"
SIP7F42,,07/12/2023,20:39:15,41,"13,71",Sim,Não,,"Rua Carlos de Lima, 355, Estação, Araucária, Paraná, 83705-150, Brasil","-25,566612","-49,393512"
SIP7F42,,07/12/2023,20:39:21,58,"13,71",Sim,Não,,"Rua Francisco Gondek, 565, Estação, Araucária, Paraná, 83705-260, Brasil","-25,566365","-49,392661"
SIP7F42,,07/12/2023,20:40:00,10,"13,68",Sim,Não,,"Rua Francisco Gondek, Estação, Araucária, Paraná, 83705-260, Brasil","-25,565827","-49,389859"
SIP7F42,,07/12/2023,20:40:07,45,"13,71",Sim,Não,,"Avenida das Nações, 778, Estação, Araucária, Paraná, Brasil","-25,565282","-49,389868"
SIP7F42,,07/12/2023,20:40:23,48,"13,68",Sim,Não,,"Avenida das Nações, 1007, Estação, Araucária, Paraná, Brasil","-25,563347","-49,390255"
SIP7F42,,07/12/2023,20:41:37,11,"13,71",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,557209","-49,392896"
SIP7F42,,07/12/2023,20:42:01,36,"13,71",Sim,Não,,"Rua Gralha Azul, 1870, Capela Velha, Araucária, Paraná, 83706-250, Brasil","-25,555991","-49,393671"
SIP7F42,,07/12/2023,20:42:19,17,"13,68",Sim,Não,,"Rua Gralha Azul, 322, Capela Velha, Araucária, Paraná, Brasil","-25,5546","-49,393682"
SIP7F42,,07/12/2023,20:42:25,39,"13,68",Sim,Não,,"Rua Rouxinol, 289, Capela Velha, Araucária, Paraná, 83705-670, Brasil","-25,554564","-49,394162"
SIP7F42,,07/12/2023,20:42:32,18,"13,65",Sim,Não,,"Rua Rouxinol, 328, Capela Velha, Araucária, Paraná, Brasil","-25,554511","-49,394787"
SIP7F42,,07/12/2023,20:42:38,31,"13,65",Sim,Não,,"Rua Paulo Lúcio Zimmermann, 118, Capela Velha, Araucária, Paraná, 83706-234, Brasil","-25,554116","-49,394891"
SIP7F42,,07/12/2023,20:42:44,18,"13,71",Sim,Não,,"Rua Paulo Lúcio Zimmermann, 135, Capela Velha, Araucária, Paraná, Brasil","-25,553956","-49,395093"
SIP7F42,,07/12/2023,20:42:51,14,"13,62",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,554","-49,395491"
SIP7F42,,07/12/2023,20:43:00,5,"13,22",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,55394","-49,395539"
SIP7F42,,07/12/2023,20:43:11,15,"13,74",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553592","-49,395616"
SIP7F42,,07/12/2023,20:43:16,18,"13,62",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553589","-49,395865"
SIP7F42,,07/12/2023,20:43:36,22,"13,71",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553818","-49,396882"
SIP7F42,,07/12/2023,20:43:41,11,"13,68",Sim,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,554005","-49,397057"
SIP7F42,,07/12/2023,20:44:03,0,"12,59",Não,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:44:03,0,"12,59",Não,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:44:15,0,"12,71",Não,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:45:31,0,"12,71",Não,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:53:42,0,"12,04",Sim,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:53:43,0,"12,1",Sim,Não,,"Rua Avestruz, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553994","-49,397124"
SIP7F42,,07/12/2023,20:53:51,26,"12,62",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553712","-49,396707"
SIP7F42,,07/12/2023,20:53:57,29,"12,89",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553628","-49,396211"
SIP7F42,,07/12/2023,20:54:06,15,"13,19",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553602","-49,395612"
SIP7F42,,07/12/2023,20:54:11,12,"13,38",Sim,Não,,"Capela Velha, Araucária, Paraná, Brasil","-25,553766","-49,395582"
SIP7F42,,07/12/2023,20:54:26,17,"13,53",Sim,Não,,"Rua Avestruz, 142, Capela Velha, Araucária, Paraná, 83706-170, Brasil","-25,553963","-49,39558"
SIP7F42,,07/12/2023,20:54:32,22,"13,44",Sim,Não,,"Rua Paulo Lúcio Zimmermann, 135, Capela Velha, Araucária, Paraná, Brasil","-25,553932","-49,395131"
SIP7F42,,07/12/2023,20:54:38,25,"13,53",Sim,Não,,"Rua Paulo Lúcio Zimmermann, 118, Capela Velha, Araucária, Paraná, 83706-234, Brasil","-25,55404","-49,394941"
SIP7F42,,07/12/2023,20:54:45,24,"13,53",Sim,Não,,"Rua Rouxinol, 328, Capela Velha, Araucária, Paraná, Brasil","-25,554524","-49,394774"
SIP7F42,,07/12/2023,20:54:52,37,"13,53",Sim,Não,,"Rua Rouxinol, 289, Capela Velha, Araucária, Paraná, 83705-670, Brasil","-25,554558","-49,394123"
SIP7F42,,07/12/2023,20:55:00,9,"13,56",Sim,Não,,"Rua Gralha Azul, 322, Capela Velha, Araucária, Paraná, Brasil","-25,554603","-49,393675"
